Date,Open,High,Low,Close,Volume
2014-06-27,200812.6290772711,201471.20423984958,200715.603903744,200839.67474627923,1376492402
2014-06-30,200839.67474627923,208138.34556494432,200839.67474627923,207393.88781428538,1309929979
2014-07-01,207393.88781428538,214425.29405752636,207393.88781428538,212871.81317440554,3711577734
2014-07-02,212871.81317440554,216367.26624274816,212871.81317440554,214371.4642414091,1586967257
2014-07-03,214371.4642414091,214693.19772820297,211795.80869722398,214600.85289244758,1063568223
2014-07-04,214600.85289244758,216571.92952978465,214600.85289244758,215094.53569520704,1569225537
2014-07-07,215094.53569520704,221667.00496162934,215094.53569520704,217181.54841533134,1695742694
2014-07-08,217181.54841533134,218497.56748828996,213533.09526292735,213958.16409427684,4351969687
2014-07-09,213958.16409427684,213958.16409427684,212448.29076560447,213239.12600490337,3175802279
2014-07-10,213239.12600490337,213239.12600490337,205946.5732923514,208008.63442421544,3549857595
2014-07-11,208008.63442421544,209689.24923552774,207336.22840407415,209358.266589883,3013595854
2014-07-14,209358.266589883,211566.11441506707,209358.266589883,211495.3830243806,3209993834
2014-07-15,211495.3830243806,211495.3830243806,208642.83770751604,210068.25512714978,1417799635
2014-07-16,210068.25512714978,217265.3378201475,210068.25512714978,215132.9590490769,1810940100
2014-07-17,215132.9590490769,215132.9590490769,210182.0353868389,211284.98661586473,1219193438
2014-07-18,211284.98661586473,211284.98661586473,205626.55565213232,206749.62270468657,1800209712
2014-07-21,206749.62270468657,208483.37131341556,206749.62270468657,207549.07744807872,2815668400
2014-07-22,207549.07744807872,211132.82152775704,207549.07744807872,210912.7162873718,2139214751
2014-07-23,210912.7162873718,220186.79541177102,210912.7162873718,216345.599097069,3853136877
2014-07-24,216345.599097069,218144.35595805245,212887.78051596435,214964.60803511858,1130250494
2014-07-25,214964.60803511858,218855.4724792493,214964.60803511858,218550.26337743943,2568356899
2014-07-28,218550.26337743943,218675.39843788117,217696.79970169283,218533.29796685354,1071431687
2014-07-29,218533.29796685354,219850.26742784027,217822.658471739,218076.69241820925,2096428987
2014-07-30,218076.69241820925,222941.8763690757,218076.69241820925,221076.31531026197,2895951976
2014-07-31,221076.31531026197,227244.54418196104,221076.31531026197,223350.05054320043,1796599833
2014-08-01,223350.05054320043,223350.05054320043,218016.72232740672,218180.41654939696,2634544976
2014-08-04,218180.41654939696,219583.34119676315,216574.31205931836,218967.5377126549,1237732421
2014-08-05,218967.5377126549,226940.84205425624,218967.5377126549,223609.94956605413,870491043
2014-08-06,223609.94956605413,224438.94501189757,220707.39422112476,221623.5238788129,2642332346
2014-08-07,221623.5238788129,225625.67215285782,221623.5238788129,223050.12624841358,4783403381
2014-08-08,223050.12624841358,230136.8457805829,223050.12624841358,224814.55374285116,1215462557
2014-08-11,224814.55374285116,226659.02568394973,224814.55374285116,225806.0098647651,3684903251
2014-08-12,225806.0098647651,226947.40003261506,221678.20431913718,224054.97970472975,2043898237
2014-08-13,224054.97970472975,224054.97970472975,219913.58395234944,221909.7987934934,1025624217
2014-08-14,221909.7987934934,221966.7752330289,219675.82435684346,221935.69321160915,1135865062
2014-08-15,221935.69321160915,227224.60022441507,221935.69321160915,225950.71747579542,2015847227
2014-08-18,225950.71747579542,229253.92014661047,225950.71747579542,227906.09550879183,1633812166
2014-08-19,227906.09550879183,230279.52999024716,224539.64513301975,226753.06957606607,1037372103
2014-08-20,226753.06957606607,232048.97571024988,225873.73110493476,229491.22188226518,857381364
2014-08-21,229491.22188226518,229491.22188226518,218932.55692698693,219800.23459432472,1309686134
2014-08-22,219800.23459432472,226173.30413948066,219800.23459432472,223697.6192681574,2203510311
2014-08-25,223697.6192681574,223697.6192681574,215437.67431641222,217971.92061998142,1993609478
2014-08-26,217971.92061998142,217971.92061998142,216504.73017332455,216895.8773586571,1556637742
2014-08-27,216895.8773586571,220013.48127079714,210495.65617931215,213361.54853513127,2212428492
2014-08-28,213361.54853513127,213361.54853513127,207316.53374213836,209324.70064160542,3364100243
2014-08-29,209324.70064160542,215462.27559247502,209324.70064160542,213074.2087883977,2435642143
2014-09-01,213074.2087883977,213074.2087883977,210547.168307606,211685.91994150815,1882297010
2014-09-02,211685.91994150815,213000.16361739932,211685.91994150815,212892.01279599094,3180960463
2014-09-03,212892.01279599094,213190.56474198567,210367.99730829956,212848.6235552018,1237659417
2014-09-04,212848.6235552018,215898.51924694283,211323.86207500414,214478.11011879056,1787266594
2014-09-05,214478.11011879056,217064.84686799694,211985.36330202204,214832.49838400527,1808690698
2014-09-08,214832.49838400527,214832.49838400527,203867.55069540069,206649.26350685302,1077529101
2014-09-09,206649.26350685302,210355.1048714778,206649.26350685302,209840.75520603242,1621270497
2014-09-10,209840.75520603242,209906.09894258203,206519.53541576953,208391.52176915764,708693135
2014-09-11,208391.52176915764,208391.52176915764,202217.32324712366,203630.04047074178,5203004277
2014-09-12,203630.04047074178,205028.14761299142,201730.99542894936,202424.19887767275,1251621970
2014-09-15,202424.19887767275,207614.5723958737,202424.19887767275,207082.2624520162,4420285321
2014-09-16,207082.2624520162,210409.17074537638,207082.2624520162,209826.7912123836,2038449425
2014-09-17,209826.7912123836,210783.00229803313,208679.850586579,208834.35622880756,2652703335
2014-09-18,208834.35622880756,209916.78801976537,206993.96784242362,207844.7182893326,1566348761
2014-09-19,207844.7182893326,208370.1010350876,204413.39880402823,206945.8884492935,2219122897
2014-09-22,206945.8884492935,214443.06098336543,206945.8884492935,213495.97824166733,2768739051
2014-09-23,213495.97824166733,216660.08419360642,212594.7972367275,214825.85147577839,2788275732
2014-09-24,214825.85147577839,217710.353283601,213911.8311361062,216319.0253469343,2946252063
2014-09-25,216319.0253469343,221306.32434682566,216319.0253469343,219770.23354871638,1663594837
2014-09-26,219770.23354871638,222055.38076790632,219770.23354871638,220667.2999042131,1572972819
2014-09-29,220667.2999042131,220667.2999042131,218478.5051246841,219920.20159097048,901278487
2014-09-30,219920.20159097048,219920.20159097048,215421.12173272573,219382.4422158691,2598038367
2014-10-01,219382.4422158691,223460.42485051267,216351.35355208302,219256.51254963718,3436098037
2014-10-02,219256.51254963718,222469.07483381653,217111.93908149496,219243.72253941532,4486792227
2014-10-03,219243.72253941532,222491.95121532786,217438.68981069906,221746.26754733443,2329686007
2014-10-06,221746.26754733443,223666.34849689127,216790.8730582118,222029.92277549123,1363298722
2014-10-07,222029.92277549123,226954.16096290597,219485.23493421334,224580.95803337506,856071917
2014-10-08,224580.95803337506,226591.05884256703,223998.40732754028,224421.33740904232,3366859959
2014-10-09,224421.33740904232,226414.93793979145,221942.22383578558,224798.25929641913,814654564
2014-10-10,224798.25929641913,224798.25929641913,216071.2798055626,218172.77789195135,1686820071
2014-10-13,218172.77789195135,221464.491183021,218172.77789195135,221280.630594634,1787814218
2014-10-14,221280.630594634,223985.36926126442,221280.630594634,222541.33873653857,1931737026
2014-10-15,222541.33873653857,227304.7402060671,222541.33873653857,225984.08699471835,2036124977
2014-10-16,225984.08699471835,225984.08699471835,215556.2807156571,216279.46462804606,2143030521
2014-10-17,216279.46462804606,227589.42308094815,216279.46462804606,223162.69280675103,597778825
2014-10-20,223162.69280675103,223162.69280675103,222083.45841013826,222807.0061935494,2014709740
2014-10-21,222807.0061935494,227498.16286098774,222807.0061935494,226622.07313233247,655969748
2014-10-22,226622.07313233247,226622.07313233247,222061.51461344023,223200.39961288183,2884224954
2014-10-23,223200.39961288183,225695.1693616174,223200.39961288183,225363.57051992297,1515256304
2014-10-24,225363.57051992297,225363.57051992297,219843.8222212905,221915.2299168119,680198112
2014-10-27,221915.2299168119,221915.2299168119,219154.2341468989,219949.83004685357,1331152145
2014-10-28,219949.83004685357,226552.23460961174,219949.83004685357,226374.66802668723,1503971853
2014-10-29,226374.66802668723,226374.66802668723,218216.9500407139,225840.37038313056,3627330540
2014-10-30,225840.37038313056,228581.07597867714,225670.55594942282,226689.8673775078,2206629087
2014-10-31,226689.8673775078,233708.29889651574,226689.8673775078,229761.7453883858,2375884175
2014-11-03,229761.7453883858,232131.82759622892,229761.7453883858,231584.95729714993,3610181317
2014-11-04,231584.95729714993,234324.80356674065,231140.58261179985,232223.27111166393,1906130053
2014-11-05,232223.27111166393,234138.17797240717,231177.72410329612,233610.66931453324,2916082660
2014-11-06,233610.66931453324,245627.7333598968,233610.66931453324,242149.4275018179,2815325083
2014-11-07,242149.4275018179,243765.12525764343,240733.59996101892,242061.21683484342,1051179044
2014-11-10,242061.21683484342,245474.42977527264,240907.38705438003,242912.42164254314,4177190825
2014-11-11,242912.42164254314,247028.09907832328,242600.76430297305,246862.1329080183,983140037
2014-11-12,246862.1329080183,251286.62414123837,246862.1329080183,251079.25132139932,3163979292
2014-11-13,251079.25132139932,257643.99156490434,251079.25132139932,255675.37115329868,936702698
2014-11-14,255675.37115329868,260254.186005175,255675.37115329868,258252.82263763744,2701387620
2014-11-17,258252.82263763744,258252.82263763744,252389.75764360826,253954.18537393626,5073873955
2014-11-18,253954.18537393626,265423.366084373,253954.18537393626,260303.41407886762,1797969283
2014-11-19,260303.41407886762,260303.41407886762,253782.87108613414,255957.60149316187,1759393872
2014-11-20,255957.60149316187,260462.35692432724,252326.74557260578,257247.5080110487,2713846985
2014-11-21,257247.5080110487,257247.5080110487,249942.99426338924,254465.59802349829,1696299226
2014-11-24,254465.59802349829,257082.82043693308,253117.3754806391,254348.0157816797,4964370651
2014-11-25,254348.0157816797,258407.68541721237,254348.0157816797,255729.4907904349,2201729758
2014-11-26,255729.4907904349,259309.87474198974,254758.68281100166,257090.06329186406,1704143138
2014-11-27,257090.06329186406,258885.96720832243,255087.6712650505,258845.6828246675,1526541038
2014-11-28,258845.6828246675,273076.5073533631,258845.6828246675,265240.6385959001,1254419537
2014-12-01,265240.6385959001,268892.2466210971,265240.6385959001,267177.69483157876,1461217054
2014-12-02,267177.69483157876,267999.80513932643,262695.85060080513,266332.78557407274,1678348851
2014-12-03,266332.78557407274,272961.8663039039,266332.78557407274,270317.47228285664,1567258075
2014-12-04,270317.47228285664,275612.15608421055,270317.47228285664,275275.65085781546,1439159904
2014-12-05,275275.65085781546,275275.65085781546,268750.4371887992,270344.3305785947,5711991835
2014-12-08,270344.3305785947,275152.44172334415,270344.3305785947,272902.0585734515,1194944382
2014-12-09,272902.0585734515,278830.104466139,271281.1305445271,275908.78187462175,2152141675
2014-12-10,275908.78187462175,276781.5691698091,272079.371536916,274815.23050942307,2689640886
2014-12-11,274815.23050942307,283770.807540464,274815.23050942307,280623.61589988205,2740666607
2014-12-12,280623.61589988205,281984.03521342523,278240.02260339906,280132.2905865463,1942243295
2014-12-15,280132.2905865463,282245.9750519879,279178.3592605484,280800.0270251603,1773217857
2014-12-16,280800.0270251603,281491.1674466986,278791.931792125,280211.44844462984,2506584140
2014-12-17,280211.44844462984,281367.6311434119,277298.92892960506,280417.03558117506,2285095929
2014-12-18,280417.03558117506,280417.03558117506,272898.26856178825,275946.03094823594,1757105342
2014-12-19,275946.03094823594,278347.68759880704,269779.8740092385,270123.3590824791,915951278
2014-12-22,270123.3590824791,279546.17665809253,270123.3590824791,276719.1167183056,1582783996
2014-12-23,276719.1167183056,277268.11630150746,272294.761319448,273341.9203336469,1127352652
2014-12-24,273341.9203336469,273341.9203336469,266926.87096078973,269413.7549647466,1432709498
2014-12-25,269413.7549647466,269413.7549647466,260143.2039610678,260846.16809607987,2033500718
2014-12-26,260846.16809607987,260846.16809607987,258279.36920844106,258476.5303284562,2392922093
2014-12-29,258476.5303284562,258476.5303284562,249264.2454479941,253475.95370692597,4871361935
2014-12-30,253475.95370692597,260427.72678053213,253475.95370692597,259845.8620645314,1528740190
2014-12-31,259845.8620645314,269048.8455691628,256608.44028934592,263911.73687717965,2946034409
2015-01-01,263911.73687717965,264240.8916069607,254225.18162855797,261319.528453191,2330603373
2015-01-02,261319.528453191,274439.40111415554,261319.528453191,270279.27015527245,3823422698
2015-01-05,270279.27015527245,276941.6588208179,270279.27015527245,274394.67267966596,2667819682
2015-01-06,274394.67267966596,276591.8725152728,273169.1376633237,273194.8899986968,1207927965
2015-01-07,273194.8899986968,273194.8899986968,262292.02838452824,263089.11440364114,845036181
2015-01-08,263089.11440364114,277187.4289827238,263089.11440364114,272261.4897494304,2336789620
2015-01-09,272261.4897494304,272261.4897494304,266208.9554265816,266722.7144455674,1535600763
2015-01-12,266722.7144455674,266722.7144455674,259898.30429842047,260273.09750078502,1225060594
2015-01-13,260273.09750078502,265599.6818181097,260273.09750078502,264395.4476558134,1061155414
2015-01-14,264395.4476558134,274875.2178374723,264395.4476558134,274203.5368242927,2167631137
2015-01-15,274203.5368242927,281363.36234246526,274203.5368242927,280034.2261341846,4250348715
2015-01-16,280034.2261341846,284542.20187316125,280034.2261341846,282542.95105790976,1630376561
2015-01-19,282542.95105790976,288565.31182354887,282542.95105790976,285204.87723616796,2686615803
2015-01-20,285204.87723616796,290177.96034750383,285204.87723616796,288998.45386988664,1900304250
2015-01-21,288998.45386988664,296455.69746700313,288998.45386988664,292432.89093251206,1049649329
2015-01-22,292432.89093251206,295204.1814983343,290469.3827270148,293812.5516932302,2887967167
2015-01-23,293812.5516932302,303083.57626198756,293377.4726269112,294418.6918526971,1156966112
2015-01-26,294418.6918526971,296421.5733152505,293620.47618428664,294289.4723960963,2021743980
2015-01-27,294289.4723960963,298005.5529099722,287331.81794729386,291108.3595163506,1686047399
2015-01-28,291108.3595163506,294075.4646749793,289798.0975002896,290028.3107783516,3125786394
2015-01-29,290028.3107783516,290028.3107783516,282201.7240576683,282808.243858114,1178298777
2015-01-30,282808.243858114,283384.0519892145,282260.16122023686,282532.47912271076,2431679411
2015-02-02,282532.47912271076,282532.47912271076,275038.2306735264,278484.1089171419,1314226759
2015-02-03,278484.1089171419,278775.1866433131,273307.1699017335,274013.3696573708,1548976785
2015-02-04,274013.3696573708,274939.3874324209,271361.9668397804,274889.7773802877,324830122
2015-02-05,274889.7773802877,284166.10402453685,274889.7773802877,280766.9302480696,5692767254
2015-02-06,280766.9302480696,286482.43137246516,280766.9302480696,284774.80773014005,2633794670
2015-02-09,284774.80773014005,284774.80773014005,276318.5353677325,278208.61002245225,1362707374
2015-02-10,278208.61002245225,278208.61002245225,273382.4146636194,274217.86830274836,1139761849
2015-02-11,274217.86830274836,280755.5762400227,274217.86830274836,278224.62128286134,1560994009
2015-02-12,278224.62128286134,278224.62128286134,266777.6921950576,274263.450848767,2862189661
2015-02-13,274263.450848767,276260.2008658714,273462.21746521274,273476.4526307932,776549196
2015-02-16,273476.4526307932,278137.6901588876,273476.4526307932,275869.58530915895,1863310922
2015-02-17,275869.58530915895,275869.58530915895,269108.39974664093,272000.4683538187,4847524279
2015-02-18,272000.4683538187,275020.7213609465,271058.4523036191,272566.40139336645,1134479564
2015-02-19,272566.40139336645,272566.40139336645,265715.31346574984,267248.52666631027,2082022339
2015-02-20,267248.52666631027,267397.1842678384,264844.2830295649,264971.43167718215,6018283514
2015-02-23,264971.43167718215,266711.76918217924,262732.698867585,266374.91354673443,2743468499
2015-02-24,266374.91354673443,266374.91354673443,259320.33307426458,260143.097482758,2129972546
2015-02-25,260143.097482758,265080.50001655484,258412.59299677832,261991.96597193825,2576586363
2015-02-26,261991.96597193825,265481.6333408023,261309.62647879968,262045.7877717018,1636753183
2015-02-27,262045.7877717018,266632.63147200196,262045.7877717018,264348.47564570553,3830375435
2015-03-02,264348.47564570553,266180.90501740726,262463.896094371,265368.5202837612,1638010128
2015-03-03,265368.5202837612,271557.21583818336,265368.5202837612,270931.2034543243,750929411
2015-03-04,270931.2034543243,274812.41804431553,266496.73748026864,271575.577434117,1644597426
2015-03-05,271575.577434117,275208.9162110177,268614.4680366929,269962.1243560665,1233406576
2015-03-06,269962.1243560665,272647.9578254206,268648.17819018156,270592.3408240751,1737678756
2015-03-09,270592.3408240751,274744.1299743707,270592.3408240751,272932.82127611805,1756995329
2015-03-10,272932.82127611805,276164.7880792998,271333.8461540227,273269.3204393822,3639545388
2015-03-11,273269.3204393822,275091.43591803673,271450.308973742,273572.3420576634,2831463013
2015-03-12,273572.3420576634,273639.67876923806,265711.7312732199,270828.44557661767,2281378634
2015-03-13,270828.44557661767,270828.44557661767,268240.3712696903,268270.8734233314,1997056756
2015-03-16,268270.8734233314,268270.8734233314,261641.06419808613,262760.836740035,1177882312
2015-03-17,262760.836740035,271054.26143601997,262760.836740035,269788.02089311555,672037969
2015-03-18,269788.02089311555,269788.02089311555,259232.98834251682,264889.22389549325,2116422548
2015-03-19,264889.22389549325,264889.22389549325,261385.87031654862,262268.52170628135,2975665710
2015-03-20,262268.52170628135,262268.52170628135,258773.3751630342,259573.42179427622,1894547907
2015-03-23,259573.42179427622,263340.8959768305,259573.42179427622,263187.68724673206,1530692150
2015-03-24,263187.68724673206,263187.68724673206,260464.2483079213,262154.8742350977,2522872827
2015-03-25,262154.8742350977,272293.708639363,262154.8742350977,267192.4766643096,1918380000
2015-03-26,267192.4766643096,267192.4766643096,263240.9366067784,264626.7984841131,4646058736
2015-03-27,264626.7984841131,271110.3561199177,262235.35732314293,265866.5518625308,3704363138
2015-03-30,265866.5518625308,265866.5518625308,260605.3426915457,262668.12252858165,3231353885
2015-03-31,262668.12252858165,272903.67956738774,262668.12252858165,271251.39099888684,2921257685
2015-04-01,271251.39099888684,271251.39099888684,264594.02564119664,266554.9508477388,1049237251
2015-04-02,266554.9508477388,268990.78718535166,265446.2447765764,267926.99198595533,2786103519
2015-04-03,267926.99198595533,273129.20753546467,267422.42280233157,270608.044481424,2414060439
2015-04-06,270608.044481424,273500.0978511778,267426.4044033723,272423.0089722076,2708404035
2015-04-07,272423.0089722076,272651.9341764818,266987.3079696388,271802.0711533405,2558578738
2015-04-08,271802.0711533405,273569.0722294624,268070.67952149,271408.68916292535,2508107474
2015-04-09,271408.68916292535,272399.273797355,269538.85564045067,271722.75572020904,7718194127
2015-04-10,271722.75572020904,272111.5662399861,269985.27375273197,271259.46026338596,1925247143
2015-04-13,271259.46026338596,276187.2400856881,271259.46026338596,275317.0099282317,3194133579
2015-04-14,275317.0099282317,285478.14348118386,275317.0099282317,284583.58718083147,1580359377
2015-04-15,284583.58718083147,284583.58718083147,281726.87366676086,282346.08379440126,2969720891
2015-04-16,282346.08379440126,282346.08379440126,276588.22187127534,276685.87923348765,3198900399
2015-04-17,276685.87923348765,280004.2133164228,274459.4928685874,276457.8262305754,2399739570
2015-04-20,276457.8262305754,287517.8781322284,276457.8262305754,287293.7676806101,4607892765
2015-04-21,287293.7676806101,287687.8002763436,281154.5646301316,283974.05414513376,1285321860
2015-04-22,283974.05414513376,292102.63210379303,283974.05414513376,291098.04083909694,1567585769
2015-04-23,291098.04083909694,298700.778425223,291098.04083909694,298569.2211608937,2224066381
2015-04-24,298569.2211608937,301677.50702337595,292892.7213272315,296239.23961891537,3106667496
2015-04-27,296239.23961891537,303066.62203567673,296239.23961891537,298915.6859597329,2187724453
2015-04-28,298915.6859597329,306802.64135343814,298915.6859597329,306366.4432069675,3803899401
2015-04-29,306366.4432069675,306366.4432069675,304393.8772850477,304777.34616565955,1436633091
2015-04-30,304777.34616565955,308150.2218739213,300736.8473317794,303999.03461049066,1130723774
2015-05-01,303999.03461049066,303999.03461049066,298939.1421194235,301498.57758341986,2333131481
2015-05-04,301498.57758341986,301498.57758341986,293172.5326738674,297060.11120875506,1924289949
2015-05-05,297060.11120875506,297060.11120875506,293863.74799114454,294315.5243682196,2623682960
2015-05-06,294315.5243682196,294315.5243682196,286554.7648396152,289059.312809291,1972784576
2015-05-07,289059.312809291,291585.975843731,286727.8296169294,289351.6246243932,1687312936
2015-05-08,289351.6246243932,289351.6246243932,281199.6773013295,282345.57758093736,1926448966
2015-05-11,282345.57758093736,284541.3324295542,282345.57758093736,283476.87664415047,2029057963
2015-05-12,283476.87664415047,283476.87664415047,274793.6520823059,277002.708509922,1717133843
2015-05-13,277002.708509922,283738.2268223059,277002.708509922,278516.03067191393,1806843061
2015-05-14,278516.03067191393,285466.7471577447,278516.03067191393,282137.5563548109,1634522171
2015-05-15,282137.5563548109,282137.5563548109,273450.2702112444,273841.0095997993,3069392749
2015-05-18,273841.0095997993,275782.85555026284,271095.9808217782,275514.4105356166,2203743891
2015-05-19,275514.4105356166,275514.4105356166,262445.00004883023,263656.86539384665,6181267927
2015-05-20,263656.86539384665,263656.86539384665,256638.45542632396,259004.74143794444,2167337501
2015-05-21,259004.74143794444,271712.0739106673,259004.74143794444,265632.30648750055,1518493075
2015-05-22,265632.30648750055,272150.2041602236,265627.7362433376,267434.6974295444,7602558747
2015-05-25,267434.6974295444,267434.6974295444,262630.84470350476,264740.2452933243,2459505637
2015-05-26,264740.2452933243,267063.75630594813,263437.99408379203,264651.1506264877,3281201197
2015-05-27,264651.1506264877,267053.08619818836,264651.1506264877,266999.90409917,2689078775
2015-05-28,266999.90409917,268100.73068531184,266522.90218826965,267437.8055344916,2730958633
2015-05-29,267437.8055344916,270888.0949873786,267437.8055344916,269732.7802423351,2614242044
2015-06-01,269732.7802423351,269732.7802423351,263213.99456129636,266142.6089131013,1152697558
2015-06-02,266142.6089131013,269979.4823897386,263147.8061095424,266951.7921909074,2403465620
2015-06-03,266951.7921909074,266951.7921909074,258876.9074348753,261424.3638080771,1031193148
2015-06-04,261424.3638080771,265803.7660780797,260519.46035878273,261118.9179550767,1833021617
2015-06-05,261118.9179550767,261118.9179550767,255842.315880431,257709.06663499505,1391438984
2015-06-08,257709.06663499505,257709.06663499505,246381.50250952833,254994.63014350904,2391407903
2015-06-09,254994.63014350904,262892.7336126372,254994.63014350904,259850.0842891163,2363657728
2015-06-10,259850.0842891163,264768.4297305349,259850.0842891163,264233.6647335906,2543955430
2015-06-11,264233.6647335906,270933.7392573245,264233.6647335906,266780.10353620094,2308955982
2015-06-12,266780.10353620094,266780.10353620094,261281.7543962808,262542.3839011701,1476588721
2015-06-15,262542.3839011701,265147.3885524174,261348.79965688725,261427.5956630805,1755309923
2015-06-16,261427.5956630805,267543.8061334458,261427.5956630805,266315.3676860616,3168775580
2015-06-17,266315.3676860616,269482.8157138279,265795.1926437276,267014.6462493548,3411238832
2015-06-18,267014.6462493548,277684.2948595381,267014.6462493548,276437.57792228786,1127221360
2015-06-19,276437.57792228786,279024.5011079185,274466.82422847283,278206.7141743861,930236303
2015-06-22,278206.7141743861,281303.78795719374,275282.45019850647,279147.2578363551,1390554361
2015-06-23,279147.2578363551,279147.2578363551,277291.8607130026,277992.49626526027,3372826009
2015-06-24,277992.49626526027,282907.2121960902,274950.4085455953,278688.3430555021,3671459238
2015-06-25,278688.3430555021,279945.3485569555,276692.2501150947,278190.3137360273,1259596259
2015-06-26,278190.3137360273,286248.6679634705,276912.2919088033,281284.24351680337,2332176280
2015-06-29,281284.24351680337,293432.14528912527,281284.24351680337,285461.4649503168,5004626812
2015-06-30,285461.4649503168,285461.4649503168,280165.81652705884,282238.65014031035,2461578766
2015-07-01,282238.65014031035,282238.65014031035,272807.4199892394,276743.8885878638,4071041335
2015-07-02,276743.8885878638,276743.8885878638,269116.13887546764,269259.8813041797,3295343678
2015-07-03,269259.8813041797,275525.3522841624,269259.8813041797,271446.2365106522,1268769873
2015-07-06,271446.2365106522,271446.2365106522,265271.10963771,267089.38893784606,1818762761
2015-07-07,267089.38893784606,267089.38893784606,257841.9283321182,258597.72013848924,2035058203
2015-07-08,258597.72013848924,263453.87093851005,256774.3979557504,260234.302116953,2106891997
2015-07-09,260234.302116953,270783.2085083117,260234.302116953,270095.8791119668,3162338094
2015-07-10,270095.8791119668,271443.9441713512,267878.6564431776,270206.3311286821,2453436173
2015-07-13,270206.3311286821,275041.0984624831,270206.3311286821,273739.9170319938,460725300
2015-07-14,273739.9170319938,277128.6404212875,273591.2496732161,274212.78641780367,1037409814
2015-07-15,274212.78641780367,276741.81166654517,272164.84504588327,273943.14070077107,669955975
2015-07-16,273943.14070077107,273943.14070077107,268009.66545941576,269229.9759722148,2183283204
2015-07-17,269229.9759722148,271008.49825818074,263583.608555635,268192.331831842,2255543593
2015-07-20,268192.331831842,271852.8400648794,265927.70181695657,269402.1165211308,2304260175
2015-07-21,269402.1165211308,272893.8142905653,267441.233343783,270836.8086274325,1238230131
2015-07-22,270836.8086274325,270836.8086274325,266206.3049221617,268258.0747366592,2801679848
2015-07-23,268258.0747366592,276055.77990491275,267492.0837475661,272384.054335186,2861306757
2015-07-24,272384.054335186,273451.67360680184,271158.845117736,271805.4026442407,1067770304
2015-07-27,271805.4026442407,271805.4026442407,268175.53187279205,268860.071084977,960912504
2015-07-28,268860.071084977,274360.4958782861,268149.3955377819,271158.19224072143,1999868318
2015-07-29,271158.19224072143,271158.19224072143,263139.3405605216,267639.36703091237,4899035344
2015-07-30,267639.36703091237,273542.19662817987,267639.36703091237,267886.32252123486,4678691850
2015-07-31,267886.32252123486,270289.7972116203,265368.53980992385,267983.622865354,2650767871
2015-08-03,267983.622865354,273362.8824944581,267983.622865354,272482.64809356123,1388395612
2015-08-04,272482.64809356123,275567.37747621327,272482.64809356123,274559.094890715,3116057279
2015-08-05,274559.094890715,275750.3213300832,273278.4203798161,274593.30375104636,1595097795
2015-08-06,274593.30375104636,279826.8560842642,274593.30375104636,278098.897649827,1362598668
2015-08-07,278098.897649827,286730.2533524975,278098.897649827,284037.1749019447,684657726
2015-08-10,284037.1749019447,287432.5065394421,282484.1226508229,286555.77644260623,2105048021
2015-08-11,286555.77644260623,290289.0751517878,286160.9807167365,286743.5533760891,1459674558
2015-08-12,286743.5533760891,286743.5533760891,280792.68785376294,281244.5164121034,2098792900
2015-08-13,281244.5164121034,281244.5164121034,274535.47694476857,276891.77801387606,633476948
2015-08-14,276891.77801387606,280534.08961711917,273674.1495952492,275762.51073664514,2177245437
2015-08-17,275762.51073664514,279518.14713916276,271724.87507101474,273379.1827641325,593087461
2015-08-18,273379.1827641325,273379.1827641325,271984.69267581875,272749.161425357,3445666336
2015-08-19,272749.161425357,278357.3501979144,269346.5043099804,273117.3042987271,2596314131
2015-08-20,273117.3042987271,276396.8606210479,273117.3042987271,275423.8868085236,1739877650
2015-08-21,275423.8868085236,275891.0595598493,273824.70766974654,275270.3430399036,2649860800
2015-08-24,275270.3430399036,278236.5693179556,270790.5834857516,277416.77032720635,1226433114
2015-08-25,277416.77032720635,279376.24059848214,275505.7831419465,277823.77297125035,2073701009
2015-08-26,277823.77297125035,277823.77297125035,267866.22880319715,269730.21123509103,2975863353
2015-08-27,269730.21123509103,269730.21123509103,265749.681374861,266064.56932777865,425709775
2015-08-28,266064.56932777865,267289.1236815828,263488.6462215852,265622.5527105641,1599250370
2015-08-31,265622.5527105641,265622.5527105641,260836.02426338918,260935.53090300932,1977483576
2015-09-01,260935.53090300932,264628.6842246107,260935.53090300932,263414.13949344377,1813031618
2015-09-02,263414.13949344377,270269.8468589173,263414.13949344377,269594.1677624008,4144151626
2015-09-03,269594.1677624008,276878.3323180582,269594.1677624008,274657.5311529155,1140191941
2015-09-04,274657.5311529155,274657.5311529155,272165.22540413874,273915.5045389137,1466043915
2015-09-07,273915.5045389137,282346.60189248575,273915.5045389137,280177.4573197522,767369127
2015-09-08,280177.4573197522,282635.37195411854,279874.5747200764,280942.3451005883,4255832972
2015-09-09,280942.3451005883,280942.3451005883,278065.13173294783,279662.2904247424,1768270781
2015-09-10,279662.2904247424,280165.37902909506,275092.56170580926,277228.9376623773,1606315001
2015-09-11,277228.9376623773,277491.0213349722,271911.11628715514,276109.75188330584,1948199941
2015-09-14,276109.75188330584,276109.75188330584,273776.0939042368,274640.1156834334,2749076658
2015-09-15,274640.1156834334,281332.1992184339,271264.1352658013,275479.48270668817,2379353667
2015-09-16,275479.48270668817,283944.2615877313,274506.67126682645,276280.7450065781,7516414938
2015-09-17,276280.7450065781,276928.0342356987,270829.40920640324,276431.50872984075,2509579288
